DNI1;DNI2;UNI;PERI_MES;INDICADOR;CODI_SERVI;NOM_SERV;CODI_SENTI;PERI_DIA;PERI_HORA;POSI_BUS;POSI_PUNTO;PASA_ACT;PASA_ANT;INT_OBS;INT_EXI;INCUM;PPU_ACT;PPU_ANT;CODI_EXPED;TIPO_DIA;TIPO_ESTACIONALIDAD
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;11;8;1;14/08/2021 11:56:51;14/08/2021 11:50:52;5,98;8,57;-2,59;LVKR46;HLDF69;28956567;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;10;4;29;14/08/2021 11:57:50;14/08/2021 11:51:23;6,45;8,57;-2,12;HWHH92;JRKG10;28950893;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;11;8;1;14/08/2021 11:58:14;14/08/2021 11:51:55;6,32;8,57;-2,25;FXZW67;JPRZ38;28956386;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;11;8;2;14/08/2021 11:59:25;14/08/2021 11:53:21;6,07;8,57;-2,50;LVKR46;HLDF69;28956567;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;11;7;2;14/08/2021 12:00:46;14/08/2021 11:54:17;6,48;8,57;-2,09;JPRZ38;ZR1738;28955720;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;10;6;18;14/08/2021 12:00:50;14/08/2021 11:55:45;5,08;8,57;-3,49;HYCZ32;JCGC63;28951494;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;1;1;14/08/2021 12:02:34;14/08/2021 11:58:14;4,33;8,57;-4,24;JCGC63;FXZW67;28956596;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;14/08/2021;12;1;1;14/08/2021 12:02:51;;0,00;8,57;-8,57;HSKJ30;;28956831;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;14/08/2021;12;1;2;14/08/2021 12:05:47;;0,00;8,57;-8,57;HSKJ30;;28956831;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;10;5;29;14/08/2021 12:06:19;14/08/2021 11:57:50;8,48;8,57;-0,09;LBFZ50;HWHH92;28950802;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;11;8;2;14/08/2021 12:06:25;14/08/2021 12:00:46;5,65;8,57;-2,92;FXZW67;JPRZ38;28956386;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;10;7;18;14/08/2021 12:08:22;14/08/2021 12:00:50;7,53;8,57;-1,04;XW8291;HYCZ32;28951882;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;2;1;14/08/2021 12:09:20;14/08/2021 12:02:51;6,48;8,57;-2,09;JPRJ69;HSKJ30;28957253;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;2;1;14/08/2021 12:09:51;14/08/2021 12:02:34;7,28;8,57;-1,29;HYCZ32;JCGC63;28956894;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;1;2;14/08/2021 12:10:51;14/08/2021 12:06:25;4,43;8,57;-4,14;JCGC63;FXZW67;28956596;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;10;6;29;14/08/2021 12:13:46;14/08/2021 12:06:19;7,45;8,57;-1,12;FCVW21;LBFZ50;28951304;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;2;2;14/08/2021 12:13:51;14/08/2021 12:05:47;8,07;8,57;-0,50;JPRJ69;HSKJ30;28957253;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;3;1;14/08/2021 12:14:17;14/08/2021 12:09:20;4,95;8,57;-3,62;YW6567;JPRJ69;28957590;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;10;8;18;14/08/2021 12:14:48;14/08/2021 12:08:22;6,43;8,57;-2,14;YB7798;XW8291;28952276;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;3;1;14/08/2021 12:16:45;14/08/2021 12:09:51;6,90;8,57;-1,67;XW8291;HYCZ32;28957376;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;2;2;14/08/2021 12:17:20;14/08/2021 12:10:51;6,48;8,57;-2,09;HYCZ32;JCGC63;28956894;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;3;2;14/08/2021 12:17:46;14/08/2021 12:13:51;3,92;8,57;-4,65;YW6567;JPRJ69;28957590;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;10;9;18;14/08/2021 12:20:50;14/08/2021 12:14:48;6,03;8,57;-2,54;JPRY34;YB7798;28952579;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;10;7;29;14/08/2021 12:20:50;14/08/2021 12:13:46;7,07;8,57;-1,50;ZN7382;FCVW21;28951581;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;4;1;14/08/2021 12:21:23;14/08/2021 12:16:45;4,63;8,57;-3,94;YB7798;XW8291;28957761;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;4;1;14/08/2021 12:21:51;14/08/2021 12:14:17;7,57;8,57;-1,00;XL7858;YW6567;28958071;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;3;2;14/08/2021 12:23:30;14/08/2021 12:17:20;6,17;8,57;-2,40;XW8291;HYCZ32;28957376;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;10;8;29;14/08/2021 12:23:46;14/08/2021 12:20:50;2,93;8,57;-5,64;HLZW79;ZN7382;28952121;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;4;2;14/08/2021 12:25:17;14/08/2021 12:17:46;7,52;8,57;-1,05;XL7858;YW6567;28958071;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;5;1;14/08/2021 12:26:19;14/08/2021 12:21:51;4,47;8,57;-4,10;FPRY34;XL7858;28958336;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;5;1;14/08/2021 12:27:19;14/08/2021 12:21:23;5,93;8,57;-2,64;JPRY34;YB7798;28958165;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;5;2;14/08/2021 12:29:47;14/08/2021 12:25:17;4,50;8,57;-4,07;FPRY34;XL7858;28958336;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;10;10;18;14/08/2021 12:29:49;14/08/2021 12:20:50;8,98;8,57;0,41;CGJX40;JPRY34;28952900;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;4;2;14/08/2021 12:30:20;14/08/2021 12:23:30;6,83;8,57;-1,74;YB7798;XW8291;28957761;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;10;9;29;14/08/2021 12:30:47;14/08/2021 12:23:46;7,02;8,57;-1,55;DPYV64;HLZW79;28952568;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;6;1;14/08/2021 12:32:20;14/08/2021 12:26:19;6,02;8,57;-2,55;JRKG10;FPRY34;28958694;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;6;1;14/08/2021 12:33:18;14/08/2021 12:27:19;5,98;8,57;-2,59;CGJX40;JPRY34;28958668;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;14/08/2021;11;1;18;14/08/2021 12:34:35;;0,00;8,57;-8,57;JDYK21;;28953297;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;5;2;14/08/2021 12:35:52;14/08/2021 12:30:20;5,53;8,57;-3,04;JPRY34;YB7798;28958165;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;6;2;14/08/2021 12:36:48;14/08/2021 12:29:47;7,02;8,57;-1,55;JRKG10;FPRY34;28958694;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;7;1;14/08/2021 12:38:49;14/08/2021 12:32:20;6,48;8,57;-2,09;HWHH92;JRKG10;28959110;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;7;1;14/08/2021 12:39:48;14/08/2021 12:33:18;6,50;8,57;-2,07;JDYK21;CGJX40;28958937;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;7;2;14/08/2021 12:41:46;14/08/2021 12:36:48;4,97;8,57;-3,60;HWHH92;JRKG10;28959110;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;6;2;14/08/2021 12:42:48;14/08/2021 12:35:52;6,93;8,57;-1,64;CGJX40;JPRY34;28958668;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;8;1;14/08/2021 12:44:50;14/08/2021 12:38:49;6,02;8,57;-2,55;LBFZ50;HWHH92;28959411;1;0
96711420;77130027;UN04;202108;0,00;376;104;1;14/08/2021;11;1;29;14/08/2021 12:45:20;;0,00;8,57;-8,57;FXRR73;;28953386;1;0
96711420;77130027;UN04;202108;0,75;376;104;0;14/08/2021;11;2;18;14/08/2021 12:45:54;14/08/2021 12:34:35;11,32;8,57;2,75;LBGG46;JDYK21;28953683;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;7;2;14/08/2021 12:47:20;14/08/2021 12:42:48;4,53;8,57;-4,04;JDYK21;CGJX40;28958937;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;8;1;14/08/2021 12:49:17;14/08/2021 12:39:48;9,48;8,57;0,91;LBGG46;JDYK21;28959662;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;11;2;29;14/08/2021 12:50:17;14/08/2021 12:45:20;4,95;8,57;-3,62;XY1830;FXRR73;28953351;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;9;1;14/08/2021 12:51:21;14/08/2021 12:44:50;6,52;8,57;-2,05;FCVW21;LBFZ50;28959831;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;8;2;14/08/2021 12:52:20;14/08/2021 12:41:46;10,57;8,57;2,00;LBFZ50;HWHH92;28959411;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;9;2;14/08/2021 12:54:54;14/08/2021 12:52:20;2,57;8,57;-6,00;FCVW21;LBFZ50;28959831;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;10;1;14/08/2021 12:55:46;14/08/2021 12:51:21;4,42;8,57;-4,15;HLZW79;FCVW21;28960070;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;10;2;14/08/2021 12:58:52;14/08/2021 12:54:54;3,97;8,57;-4,60;HLZW79;FCVW21;28960070;1;0
96711420;77130027;UN04;202108;0,50;376;104;0;14/08/2021;11;3;18;14/08/2021 12:59:00;14/08/2021 12:45:54;13,10;8,57;4,53;KJWH65;LBGG46;28954762;1;0
96711420;77130027;UN04;202108;0,00;376;104;1;14/08/2021;13;1;1;14/08/2021 13:00:38;;0,00;8,57;-8,57;ZP9696;;28960403;1;0
96711420;77130027;UN04;202108;0,75;376;104;1;14/08/2021;11;3;29;14/08/2021 13:01:19;14/08/2021 12:50:17;11,03;8,57;2,46;GPGH32;XY1830;28954071;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;11;4;18;14/08/2021 13:01:42;14/08/2021 12:59:00;2,70;8,57;-5,87;FVGC37;KJWH65;28955152;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;13;2;1;14/08/2021 13:03:08;14/08/2021 13:00:38;2,50;8,57;-6,07;KJWH65;ZP9696;28960430;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;14/08/2021;13;1;1;14/08/2021 13:03:21;;0,00;8,57;-8,57;DPYV64;;28960560;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;11;4;29;14/08/2021 13:05:47;14/08/2021 13:01:19;4,47;8,57;-4,10;KHBF36;GPGH32;28954840;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;14/08/2021;13;1;2;14/08/2021 13:06:16;;0,00;8,57;-8,57;DPYV64;;28960560;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;11;5;18;14/08/2021 13:06:21;14/08/2021 13:01:42;4,65;8,57;-3,92;FXZW83;FVGC37;28955363;1;0
96711420;77130027;UN04;202108;0,00;376;104;1;14/08/2021;13;1;2;14/08/2021 13:07:17;;0,00;8,57;-8,57;ZP9696;;28960403;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;13;3;1;14/08/2021 13:10:23;14/08/2021 13:03:08;7,25;8,57;-1,32;FVGC37;KJWH65;28961013;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;11;6;18;14/08/2021 13:10:51;14/08/2021 13:06:21;4,50;8,57;-4,07;FGVK26;FXZW83;28955872;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;13;2;2;14/08/2021 13:11:50;14/08/2021 13:07:17;4,55;8,57;-4,02;KJWH65;ZP9696;28960430;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;13;4;1;14/08/2021 13:12:46;14/08/2021 13:10:23;2,38;8,57;-6,19;FXZW83;FVGC37;28960827;1;0
96711420;77130027;UN04;202108;0,75;376;104;0;14/08/2021;13;2;1;14/08/2021 13:15:21;14/08/2021 13:03:21;12,00;8,57;3,43;FXRR73;DPYV64;28961270;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;13;3;2;14/08/2021 13:16:24;14/08/2021 13:11:50;4,57;8,57;-4,00;FVGC37;KJWH65;28961013;1;0
96711420;77130027;UN04;202108;0,75;376;104;0;14/08/2021;13;2;2;14/08/2021 13:18:16;14/08/2021 13:06:16;12,00;8,57;3,43;FXRR73;DPYV64;28961270;1;0
96711420;77130027;UN04;202108;0,75;376;104;1;14/08/2021;11;5;29;14/08/2021 13:18:23;14/08/2021 13:05:47;12,60;8,57;4,03;XY9706;KHBF36;28955240;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;11;7;18;14/08/2021 13:19:55;14/08/2021 13:10:51;9,07;8,57;0,50;HLDF69;FGVK26;28956203;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;13;5;1;14/08/2021 13:21:18;14/08/2021 13:12:46;8,53;8,57;-0,04;FGVK26;FXZW83;28961603;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;13;4;2;14/08/2021 13:22:51;14/08/2021 13:16:24;6,45;8,57;-2,12;FXZW83;FVGC37;28960827;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;11;8;18;14/08/2021 13:23:34;14/08/2021 13:19:55;3,65;8,57;-4,92;LVKR46;HLDF69;28956567;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;13;6;1;14/08/2021 13:25:23;14/08/2021 13:21:18;4,08;8,57;-4,49;LVKR46;FGVK26;28961878;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;13;7;1;14/08/2021 13:26:51;14/08/2021 13:25:23;1,47;8,57;-7,10;HLDF69;LVKR46;28961638;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;13;5;2;14/08/2021 13:27:50;14/08/2021 13:22:51;4,98;8,57;-3,59;FGVK26;FXZW83;28961603;1;0
96711420;77130027;UN04;202108;0,50;376;104;0;14/08/2021;13;3;1;14/08/2021 13:28:19;14/08/2021 13:15:21;12,97;8,57;4,40;HYYY47;FXRR73;28962054;1;0
96711420;77130027;UN04;202108;0,75;376;104;1;14/08/2021;11;6;29;14/08/2021 13:29:50;14/08/2021 13:18:23;11,45;8,57;2,88;ZR1738;XY9706;28955480;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;14/08/2021;12;1;18;14/08/2021 13:30:47;;0,00;8,57;-8,57;HSKJ30;;28956831;1;0
96711420;77130027;UN04;202108;0,50;376;104;0;14/08/2021;13;3;2;14/08/2021 13:31:49;14/08/2021 13:18:16;13,55;8,57;4,98;HYYY47;FXRR73;28962054;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;11;7;29;14/08/2021 13:33:17;14/08/2021 13:29:50;3,45;8,57;-5,12;JPRZ38;ZR1738;28955720;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;13;4;1;14/08/2021 13:33:24;14/08/2021 13:28:19;5,08;8,57;-3,49;GPGH32;HYYY47;28962323;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;13;6;2;14/08/2021 13:36:48;14/08/2021 13:27:50;8,97;8,57;0,40;HLDF69;FGVK26;28961638;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;13;4;2;14/08/2021 13:37:18;14/08/2021 13:31:49;5,48;8,57;-3,09;GPGH32;HYYY47;28962323;1;0
96711420;77130027;UN04;202108;0,50;376;104;1;14/08/2021;13;8;1;14/08/2021 13:39:50;14/08/2021 13:26:51;12,98;8,57;4,41;HSKJ30;HLDF69;28962374;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;2;18;14/08/2021 13:39:52;14/08/2021 13:30:47;9,08;8,57;0,51;JPRJ69;HSKJ30;28957253;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;13;5;1;14/08/2021 13:40:48;14/08/2021 13:33:24;7,40;8,57;-1,17;KHBF36;GPGH32;28962715;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;13;7;2;14/08/2021 13:40:52;14/08/2021 13:36:48;4,07;8,57;-4,50;LVKR46;HLDF69;28961878;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;11;8;29;14/08/2021 13:42:24;14/08/2021 13:33:17;9,12;8,57;0,55;FXZW67;JPRZ38;28956386;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;3;18;14/08/2021 13:43:29;14/08/2021 13:39:52;3,62;8,57;-4,95;YW6567;JPRJ69;28957590;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;13;5;2;14/08/2021 13:43:47;14/08/2021 13:37:18;6,48;8,57;-2,09;KHBF36;GPGH32;28962715;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;13;9;1;14/08/2021 13:46:23;14/08/2021 13:39:50;6,55;8,57;-2,02;JPRJ69;HSKJ30;28962864;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;13;8;2;14/08/2021 13:47:23;14/08/2021 13:40:52;6,52;8,57;-2,05;HSKJ30;LVKR46;28962374;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;13;6;1;14/08/2021 13:47:54;14/08/2021 13:40:48;7,10;8,57;-1,47;BHWD19;KHBF36;28963197;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;1;29;14/08/2021 13:48:50;14/08/2021 13:42:24;6,43;8,57;-2,14;JCGC63;FXZW67;28956596;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;13;6;2;14/08/2021 13:50:55;14/08/2021 13:43:47;7,13;8,57;-1,44;BHWD19;KHBF36;28963197;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;4;18;14/08/2021 13:51:18;14/08/2021 13:43:29;7,82;8,57;-0,75;XL7858;YW6567;28958071;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;13;10;1;14/08/2021 13:51:50;14/08/2021 13:46:23;5,45;8,57;-3,12;YW6567;JPRJ69;28963074;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;2;29;14/08/2021 13:53:53;14/08/2021 13:48:50;5,05;8,57;-3,52;HYCZ32;JCGC63;28956894;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;13;9;2;14/08/2021 13:54:22;14/08/2021 13:47:23;6,98;8,57;-1,59;JPRJ69;HSKJ30;28962864;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;13;7;1;14/08/2021 13:54:51;14/08/2021 13:47:54;6,95;8,57;-1,62;XY9706;BHWD19;28963647;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;3;29;14/08/2021 13:55:53;14/08/2021 13:53:53;2,00;8,57;-6,57;XW8291;HYCZ32;28957376;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;5;18;14/08/2021 13:57:16;14/08/2021 13:51:18;5,97;8,57;-2,60;FPRY34;XL7858;28958336;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;13;7;2;14/08/2021 13:57:54;14/08/2021 13:50:55;6,98;8,57;-1,59;XY9706;BHWD19;28963647;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;13;8;1;14/08/2021 13:58:48;14/08/2021 13:54:51;3,95;8,57;-4,62;ZR1738;XY9706;28963827;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;6;18;14/08/2021 13:58:51;14/08/2021 13:57:16;1,58;8,57;-6,99;JRKG10;FPRY34;28958694;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;13;10;2;14/08/2021 14:00:20;14/08/2021 13:54:22;5,97;8,57;-2,60;YW6567;JPRJ69;28963074;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;4;29;14/08/2021 14:02:19;14/08/2021 13:55:53;6,43;8,57;-2,14;YB7798;XW8291;28957761;1;0
96711420;77130027;UN04;202108;0,75;376;104;1;14/08/2021;14;1;1;14/08/2021 14:03:24;14/08/2021 13:51:50;11,57;8,57;3,00;XL7858;YW6567;28963523;1;0
96711420;77130027;UN04;202108;0,75;376;104;1;14/08/2021;14;2;1;14/08/2021 14:04:17;14/08/2021 13:51:50;12,45;8,57;3,88;FPRY34;YW6567;28963902;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;13;8;2;14/08/2021 14:04:46;14/08/2021 13:57:54;6,87;8,57;-1,70;ZR1738;XY9706;28963827;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;7;18;14/08/2021 14:06:34;14/08/2021 13:58:51;7,72;8,57;-0,85;HWHH92;JRKG10;28959110;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;14/08/2021;14;1;1;14/08/2021 14:06:54;;0,00;8,57;-8,57;JPRZ38;;28964330;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;5;29;14/08/2021 14:07:52;14/08/2021 14:02:19;5,55;8,57;-3,02;JPRY34;YB7798;28958165;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;14;1;2;14/08/2021 14:10:52;14/08/2021 14:00:20;10,53;8,57;1,96;XL7858;YW6567;28963523;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;14/08/2021;14;1;2;14/08/2021 14:10:54;;0,00;8,57;-8,57;JPRZ38;;28964330;1;0
96711420;77130027;UN04;202108;0,00;376;104;1;14/08/2021;14;3;1;14/08/2021 14:11:42;14/08/2021 13:51:50;19,87;8,57;11,30;JRKG10;YW6567;28963974;1;0
96711420;77130027;UN04;202108;0,75;376;104;1;14/08/2021;14;2;2;14/08/2021 14:11:49;14/08/2021 14:00:20;11,48;8,57;2,91;FPRY34;YW6567;28963902;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;14;2;1;14/08/2021 14:11:54;14/08/2021 14:06:54;5,00;8,57;-3,57;FXZW67;JPRZ38;28964665;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;8;18;14/08/2021 14:15:19;14/08/2021 14:06:34;8,75;8,57;0,18;LBFZ50;HWHH92;28959411;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;14;2;2;14/08/2021 14:15:24;14/08/2021 14:10:54;4,50;8,57;-4,07;FXZW67;JPRZ38;28964665;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;14;4;1;14/08/2021 14:15:49;14/08/2021 14:11:42;4,12;8,57;-4,45;HWHH92;JRKG10;28964633;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;6;29;14/08/2021 14:16:17;14/08/2021 14:07:52;8,42;8,57;-0,15;CGJX40;JPRY34;28958668;1;0
96711420;77130027;UN04;202108;0,25;376;104;1;14/08/2021;14;3;2;14/08/2021 14:17:21;14/08/2021 14:00:20;17,02;8,57;8,45;JRKG10;YW6567;28963974;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;14;3;1;14/08/2021 14:19:20;14/08/2021 14:11:54;7,43;8,57;-1,14;JCGC63;FXZW67;28965085;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;9;18;14/08/2021 14:20:10;14/08/2021 14:15:19;4,85;8,57;-3,72;FCVW21;LBFZ50;28959831;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;14;5;1;14/08/2021 14:21:18;14/08/2021 14:15:49;5,48;8,57;-3,09;LBFZ50;HWHH92;28965023;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;14;4;2;14/08/2021 14:22:51;14/08/2021 14:17:21;5,50;8,57;-3,07;HWHH92;JRKG10;28964633;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;14;3;2;14/08/2021 14:22:51;14/08/2021 14:15:24;7,45;8,57;-1,12;JCGC63;FXZW67;28965085;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;7;29;14/08/2021 14:22:57;14/08/2021 14:16:17;6,67;8,57;-1,90;JDYK21;CGJX40;28958937;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;12;8;29;14/08/2021 14:24:18;14/08/2021 14:22:57;1,35;8,57;-7,22;LBGG46;JDYK21;28959662;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;14;4;1;14/08/2021 14:24:53;14/08/2021 14:19:20;5,55;8,57;-3,02;HYCZ32;JCGC63;28965445;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;14;6;1;14/08/2021 14:27:52;14/08/2021 14:21:18;6,57;8,57;-2,00;FCVW21;LBFZ50;28965269;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;14;4;2;14/08/2021 14:27:52;14/08/2021 14:22:51;5,02;8,57;-3,55;HYCZ32;JCGC63;28965445;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;12;10;18;14/08/2021 14:28:10;14/08/2021 14:20:10;8,00;8,57;-0,57;HLZW79;FCVW21;28960070;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;14;5;2;14/08/2021 14:29:21;14/08/2021 14:22:51;6,50;8,57;-2,07;LBFZ50;HWHH92;28965023;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;14/08/2021;13;1;18;14/08/2021 14:31:49;;0,00;8,57;-8,57;DPYV64;;28960560;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;14/08/2021;14;5;1;14/08/2021 14:32:18;14/08/2021 14:24:53;7,42;8,57;-1,15;XW8291;HYCZ32;28965900;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;14;7;1;14/08/2021 14:33:50;14/08/2021 14:27:52;5,97;8,57;-2,60;HLZW79;FCVW21;28965778;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;14/08/2021;14;6;2;14/08/2021 14:34:46;14/08/2021 14:29:21;5,42;8,57;-3,15;FCVW21;LBFZ50;28965269;1;0
