DNI1;DNI2;UNI;PERI_MES;INDICADOR;ID_SERVI;NOM_SERV;CODI_SENTI;PERIODO_DIA;PERIODO_HORA;INTERVALO_INDICADOR;POSI_PUNTO;HORA_PASADA_CHL;HORA_PASADA_CHL_ANTERIOR;INTERVALO_OBSERVADO;INTERVALO_EXIGIDO;INCUMPLIMIENTO;PATENTE;PATENTE_ANTERIOR;NRO_UNICO_PASADA;TIPO_DIA;TIPO_ESTACIONALIDAD
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;9;7;18;02/08/2021 11:08:50;02/08/2021 11:03:55;4,92;7,50;-2,58;FGVK26;GWZK23;27911572;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;10;2;02/08/2021 11:09:22;02/08/2021 11:04:21;5,02;7,50;-2,48;BHWD19;WR9412;27916705;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;10;3;18;02/08/2021 11:09:46;02/08/2021 11:06:52;2,90;7,50;-4,60;JCGC63;LVKR46;27912510;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;10;2;02/08/2021 11:10:24;02/08/2021 11:04:16;6,13;7,50;-1,37;FYBC78;FVGC37;27915989;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;5;1;02/08/2021 11:11:51;02/08/2021 11:06:52;4,98;7,50;-2,52;JRKG10;BHWD19;27917037;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;3;1;02/08/2021 11:12:18;02/08/2021 11:08:08;4,17;7,50;-3,33;GWZK23;GSZY26;27916710;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;9;10;29;02/08/2021 11:13:17;02/08/2021 11:07:47;5,50;6,67;-1,17;FJZY74;YB7798;27910767;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;9;11;18;02/08/2021 11:13:19;02/08/2021 11:08:50;4,48;7,50;-3,02;ZJ7624;FGVK26;27911901;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;5;2;02/08/2021 11:14:46;02/08/2021 11:09:22;5,40;7,50;-2,10;JRKG10;BHWD19;27917037;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;9;1;02/08/2021 11:15:17;02/08/2021 11:11:51;3,43;7,50;-4,07;HYYY47;JRKG10;27917244;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;9;7;29;02/08/2021 11:15:19;02/08/2021 11:13:17;2,03;6,67;-4,64;JBHR92;FJZY74;27910708;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;5;2;02/08/2021 11:15:24;02/08/2021 11:10:24;5,00;7,50;-2,50;GSZY26;FYBC78;27916354;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;6;1;02/08/2021 11:16:20;02/08/2021 11:12:18;4,03;7,50;-3,47;FGVK26;GWZK23;27917306;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;9;2;02/08/2021 11:18:18;02/08/2021 11:14:46;3,53;7,50;-3,97;HYYY47;JRKG10;27917244;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;9;2;18;02/08/2021 11:18:22;02/08/2021 11:13:19;5,05;7,50;-2,45;JJYW74;ZJ7624;27912200;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;3;2;02/08/2021 11:20:22;02/08/2021 11:15:24;4,97;7,50;-2,53;GWZK23;GSZY26;27916710;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;4;1;02/08/2021 11:20:48;02/08/2021 11:15:17;5,52;7,50;-1,98;FXZW83;HYYY47;27917572;0;0
96711420;77130027;UN04;202108;0,75;376;104;1;02/08/2021;10;4;18;02/08/2021 11:20:51;02/08/2021 11:09:46;11,08;7,50;3,58;LBFZ50;JCGC63;27913553;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;11;1;02/08/2021 11:22:20;02/08/2021 11:16:20;6,00;7,50;-1,50;ZJ7624;FGVK26;27917272;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;6;2;02/08/2021 11:23:22;02/08/2021 11:20:22;3,00;7,50;-4,50;FGVK26;GWZK23;27917306;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;4;2;02/08/2021 11:23:48;02/08/2021 11:18:18;5,50;7,50;-2,00;FXZW83;HYYY47;27917572;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;10;11;18;02/08/2021 11:23:48;02/08/2021 11:20:51;2,95;7,50;-4,55;BDRS53;LBFZ50;27913462;0;0
96711420;77130027;UN04;202108;0,75;376;104;1;02/08/2021;9;1;29;02/08/2021 11:24:46;02/08/2021 11:15:19;9,45;6,67;2,78;HYYY88;JBHR92;27911181;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;2;1;02/08/2021 11:25:24;02/08/2021 11:20:48;4,60;7,50;-2,90;FXZW67;FXZW83;27917845;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;2;2;02/08/2021 11:27:24;02/08/2021 11:23:48;3,60;7,50;-3,90;FXZW67;FXZW83;27917845;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;9;8;29;02/08/2021 11:27:26;02/08/2021 11:24:46;2,67;6,67;-4,00;GPGH32;HYYY88;27911783;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;11;2;02/08/2021 11:29:00;02/08/2021 11:23:22;5,63;7,50;-1,87;ZJ7624;FGVK26;27917272;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;2;1;02/08/2021 11:29:25;02/08/2021 11:22:20;7,08;7,50;-0,42;JJYW74;ZJ7624;27917571;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;3;1;02/08/2021 11:31:50;02/08/2021 11:25:24;6,43;7,50;-1,07;FLHK59;FXZW67;27918232;0;0
96711420;77130027;UN04;202108;0,00;376;104;0;02/08/2021;10;2;18;02/08/2021 11:33:40;02/08/2021 11:18:22;15,30;7,50;7,80;HLDF69;JJYW74;27913101;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;3;2;02/08/2021 11:35:21;02/08/2021 11:27:24;7,95;7,50;0,45;FLHK59;FXZW67;27918232;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;2;2;02/08/2021 11:35:49;02/08/2021 11:29:00;6,82;7,50;-0,68;JJYW74;ZJ7624;27917571;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;10;6;18;02/08/2021 11:35:50;02/08/2021 11:33:40;2,17;7,50;-5,33;XL7858;HLDF69;27913402;0;0
96711420;77130027;UN04;202108;0,75;376;104;1;02/08/2021;9;5;29;02/08/2021 11:35:53;02/08/2021 11:27:26;8,45;6,67;1,78;LVKR46;GPGH32;27912119;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;12;1;02/08/2021 11:36:17;02/08/2021 11:31:50;4,45;7,50;-3,05;JSWB56;FLHK59;27918510;0;0
96711420;77130027;UN04;202108;0,50;376;104;1;02/08/2021;10;8;18;02/08/2021 11:36:28;02/08/2021 11:23:48;12,67;7,50;5,17;ZP9696;BDRS53;27914096;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;1;1;02/08/2021 11:37:12;02/08/2021 11:29:25;7,78;7,50;0,28;BCHK58;JJYW74;27918116;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;10;10;18;02/08/2021 11:39:16;02/08/2021 11:36:28;2,80;7,50;-4,70;YW6567;ZP9696;27914180;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;12;2;02/08/2021 11:39:18;02/08/2021 11:35:21;3,95;7,50;-3,55;JSWB56;FLHK59;27918510;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;10;3;29;02/08/2021 11:40:46;02/08/2021 11:35:53;4,88;7,50;-2,62;JCGC63;LVKR46;27912510;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;7;1;02/08/2021 11:40:47;02/08/2021 11:36:17;4,50;7,50;-3,00;YB7798;JSWB56;27918809;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;4;1;02/08/2021 11:42:19;02/08/2021 11:37:12;5,12;7,50;-2,38;HLDF69;BCHK58;27918503;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;10;7;18;02/08/2021 11:42:41;02/08/2021 11:35:50;6,85;7,50;-0,65;HWHH92;XL7858;27913706;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;7;2;02/08/2021 11:43:17;02/08/2021 11:39:18;3,98;7,50;-3,52;YB7798;JSWB56;27918809;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;10;11;29;02/08/2021 11:43:21;02/08/2021 11:40:46;2,58;7,50;-4,92;XW8291;JCGC63;27912801;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;1;2;02/08/2021 11:44:22;02/08/2021 11:35:49;8,55;7,50;1,05;BCHK58;JJYW74;27918116;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;8;1;02/08/2021 11:45:51;02/08/2021 11:40:47;5,07;7,50;-2,43;JBHR92;YB7798;27919101;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;8;1;02/08/2021 11:45:53;02/08/2021 11:42:19;3,57;7,50;-3,93;XL7858;HLDF69;27918629;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;10;7;18;02/08/2021 11:46:19;02/08/2021 11:39:16;7,05;7,50;-0,45;ZP9889;YW6567;27914574;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;10;6;18;02/08/2021 11:46:48;02/08/2021 11:39:16;7,53;7,50;0,03;LBGG46;YW6567;27913500;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;10;5;18;02/08/2021 11:47:49;02/08/2021 11:42:41;5,13;7,50;-2,37;DCXL23;HWHH92;27913974;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;8;2;02/08/2021 11:48:17;02/08/2021 11:43:17;5,00;7,50;-2,50;JBHR92;YB7798;27919101;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;10;4;29;02/08/2021 11:48:17;02/08/2021 11:43:21;4,93;7,50;-2,57;LBFZ50;XW8291;27913553;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;10;1;18;02/08/2021 11:50:49;02/08/2021 11:46:48;4,02;7,50;-3,48;FCVW21;LBGG46;27914966;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;11;1;02/08/2021 11:50:51;02/08/2021 11:45:51;5,00;7,50;-2,50;FJZY74;JBHR92;27919371;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;4;2;02/08/2021 11:50:54;02/08/2021 11:44:22;6,53;7,50;-0,97;HLDF69;BCHK58;27918503;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;9;1;02/08/2021 11:52:53;02/08/2021 11:45:53;7,00;7,50;-0,50;HWHH92;XL7858;27919010;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;11;2;02/08/2021 11:53:22;02/08/2021 11:48:17;5,08;7,50;-2,42;FJZY74;JBHR92;27919371;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;8;2;02/08/2021 11:53:53;02/08/2021 11:50:54;2,98;7,50;-4,52;XL7858;HLDF69;27918629;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;10;10;29;02/08/2021 11:54:18;02/08/2021 11:48:17;6,02;7,50;-1,48;BDRS53;LBFZ50;27913462;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;10;5;18;02/08/2021 11:54:53;02/08/2021 11:50:49;4,07;7,50;-3,43;DPYV64;FCVW21;27915626;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;1;1;02/08/2021 11:55:47;02/08/2021 11:50:51;4,93;7,50;-2,57;HYYY88;FJZY74;27919672;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;1;2;02/08/2021 11:58:47;02/08/2021 11:53:22;5,42;7,50;-2,08;HYYY88;FJZY74;27919672;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;7;1;02/08/2021 11:58:52;02/08/2021 11:52:53;5,98;7,50;-1,52;DCXL23;HWHH92;27919343;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;9;2;02/08/2021 11:59:19;02/08/2021 11:53:53;5,43;7,50;-2,07;HWHH92;XL7858;27919010;0;0
96711420;77130027;UN04;202108;0,50;376;104;0;02/08/2021;10;1;18;02/08/2021 11:59:49;02/08/2021 11:47:49;12,00;7,50;4,50;HYCZ32;DCXL23;27914303;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;9;1;02/08/2021 12:00:17;02/08/2021 11:55:47;4,50;7,50;-3,00;FXRR73;HYYY88;27919972;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;10;2;18;02/08/2021 12:00:24;02/08/2021 11:54:53;5,52;7,50;-1,98;HDSB58;DPYV64;27915357;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;10;10;18;02/08/2021 12:00:45;02/08/2021 11:59:49;0,93;7,50;-6,57;HFST77;HYCZ32;27914453;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;1;1;02/08/2021 12:02:16;02/08/2021 11:58:52;3,40;7,50;-4,10;HYCZ32;DCXL23;27920092;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;10;8;18;02/08/2021 12:02:47;02/08/2021 12:00:45;2,03;7,50;-5,47;KHBF36;HFST77;27914900;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;9;2;02/08/2021 12:03:51;02/08/2021 11:58:47;5,07;7,50;-2,43;FXRR73;HYYY88;27919972;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;8;1;02/08/2021 12:04:51;02/08/2021 12:02:16;2,58;7,50;-4,92;HFST77;HYCZ32;27920280;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;7;1;02/08/2021 12:05:48;02/08/2021 12:00:17;5,52;7,50;-1,98;GPGH32;FXRR73;27920307;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;7;2;02/08/2021 12:06:41;02/08/2021 11:59:19;7,37;7,50;-0,13;DCXL23;HWHH92;27919343;0;0
96711420;77130027;UN04;202108;0,50;376;104;1;02/08/2021;10;7;29;02/08/2021 12:07:16;02/08/2021 11:54:18;12,97;7,50;5,47;ZP9696;BDRS53;27914096;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;7;2;02/08/2021 12:08:21;02/08/2021 12:03:51;4,50;7,50;-3,00;GPGH32;FXRR73;27920307;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;10;9;18;02/08/2021 12:09:50;02/08/2021 12:02:47;7,05;7,50;-0,45;JWTG29;KHBF36;27915233;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;10;9;29;02/08/2021 12:10:46;02/08/2021 12:07:16;3,50;7,50;-4,00;YW6567;ZP9696;27914180;0;0
96711420;77130027;UN04;202108;0,75;376;104;1;02/08/2021;11;10;18;02/08/2021 12:10:54;02/08/2021 12:00:24;10,50;7,50;3,00;FYBC78;HDSB58;27915989;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;1;2;02/08/2021 12:11:17;02/08/2021 12:06:41;4,60;7,50;-2,90;HYCZ32;DCXL23;27920092;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;5;1;02/08/2021 12:11:22;02/08/2021 12:05:48;5,57;7,50;-1,93;LVKR46;GPGH32;27920606;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;9;2;02/08/2021 12:15:17;02/08/2021 12:11:17;4,00;7,50;-3,50;HFST77;HYCZ32;27920280;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;10;4;18;02/08/2021 12:15:20;02/08/2021 12:09:50;5,50;7,50;-2,00;JWYJ53;JWTG29;27915504;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;4;18;02/08/2021 12:15:21;02/08/2021 12:10:54;4,45;7,50;-3,05;GSZY26;FYBC78;27916354;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;10;6;29;02/08/2021 12:15:48;02/08/2021 12:10:46;5,03;7,50;-2,47;ZP9889;YW6567;27914574;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;5;2;02/08/2021 12:15:53;02/08/2021 12:08:21;7,53;7,50;0,03;LVKR46;GPGH32;27920606;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;2;1;02/08/2021 12:16:48;02/08/2021 12:11:22;5,43;7,50;-2,07;JCGC63;LVKR46;27920902;0;0
96711420;77130027;UN04;202108;0,50;376;104;1;02/08/2021;12;7;1;02/08/2021 12:17:53;02/08/2021 12:04:51;13,03;7,50;5,53;JWTG29;HFST77;27920660;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;10;1;29;02/08/2021 12:19:18;02/08/2021 12:15:48;3,50;7,50;-4,00;FCVW21;ZP9889;27914966;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;2;2;02/08/2021 12:19:48;02/08/2021 12:15:53;3,92;7,50;-3,58;JCGC63;LVKR46;27920902;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;10;3;18;02/08/2021 12:20:40;02/08/2021 12:15:20;5,33;7,50;-2,17;JDYK21;JWYJ53;27915802;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;2;18;02/08/2021 12:20:50;02/08/2021 12:15:21;5,48;7,50;-2,02;GWZK23;GSZY26;27916710;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;7;2;02/08/2021 12:21:16;02/08/2021 12:15:17;5,98;7,50;-1,52;KHBF36;HFST77;27920343;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;12;1;02/08/2021 12:21:17;02/08/2021 12:16:48;4,48;7,50;-3,02;XW8291;JCGC63;27921202;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;6;1;02/08/2021 12:22:51;02/08/2021 12:17:53;4,97;7,50;-2,53;JWYJ53;JWTG29;27920994;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;12;2;02/08/2021 12:24:48;02/08/2021 12:19:48;5,00;7,50;-2,50;XW8291;JCGC63;27921202;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;3;1;02/08/2021 12:25:16;02/08/2021 12:21:17;3,98;7,50;-3,52;LBFZ50;XW8291;27921501;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;10;5;29;02/08/2021 12:25:23;02/08/2021 12:19:18;6,08;7,50;-1,42;DPYV64;FCVW21;27915626;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;8;2;02/08/2021 12:26:19;02/08/2021 12:21:16;5,05;7,50;-2,45;JWTG29;KHBF36;27920660;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;3;1;02/08/2021 12:27:16;02/08/2021 12:22:51;4,42;7,50;-3,08;JDYK21;JWYJ53;27921297;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;3;2;02/08/2021 12:28:18;02/08/2021 12:24:48;3,50;7,50;-4,00;LBFZ50;XW8291;27921501;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;5;18;02/08/2021 12:28:50;02/08/2021 12:20:50;8,00;7,50;0,50;FGVK26;GWZK23;27917306;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;6;18;02/08/2021 12:28:53;02/08/2021 12:20:40;8,22;7,50;0,72;WR9412;JDYK21;27916405;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;6;2;02/08/2021 12:29:52;02/08/2021 12:26:19;3,55;7,50;-3,95;JWYJ53;JWTG29;27920994;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;10;18;02/08/2021 12:30:24;02/08/2021 12:28:53;1,52;7,50;-5,98;BHWD19;WR9412;27916705;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;10;2;29;02/08/2021 12:30:50;02/08/2021 12:25:23;5,45;7,50;-2,05;HDSB58;DPYV64;27915357;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;11;18;02/08/2021 12:30:54;02/08/2021 12:28:50;2,07;7,50;-5,43;ZJ7624;FGVK26;27917272;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;11;1;02/08/2021 12:31:20;02/08/2021 12:25:16;6,07;7,50;-1,43;BDRS53;LBFZ50;27921830;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;11;2;02/08/2021 12:33:48;02/08/2021 12:28:18;5,50;7,50;-2,00;BDRS53;LBFZ50;27921830;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;10;8;29;02/08/2021 12:34:18;02/08/2021 12:30:50;3,47;7,50;-4,03;FVGC37;HDSB58;27915986;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;8;1;02/08/2021 12:35:54;02/08/2021 12:31:20;4,57;7,50;-2,93;ZP9696;BDRS53;27922106;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;3;2;02/08/2021 12:36:16;02/08/2021 12:29:52;6,40;7,50;-1,10;JDYK21;JWYJ53;27921297;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;1;18;02/08/2021 12:36:18;02/08/2021 12:30:54;5,40;7,50;-2,10;JJYW74;ZJ7624;27917571;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;5;18;02/08/2021 12:38:07;02/08/2021 12:30:24;7,72;7,50;0,22;JRKG10;BHWD19;27917037;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;8;2;02/08/2021 12:39:20;02/08/2021 12:33:48;5,53;7,50;-1,97;ZP9696;BDRS53;27922106;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;6;18;02/08/2021 12:39:24;02/08/2021 12:36:18;3,10;7,50;-4,40;JPRZ38;JJYW74;27918515;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;9;18;02/08/2021 12:39:50;02/08/2021 12:38:07;1,72;7,50;-5,78;HYYY47;JRKG10;27917244;0;0
96711420;77130027;UN04;202108;0,25;376;104;1;02/08/2021;12;5;1;02/08/2021 12:40:43;02/08/2021 12:27:16;13,45;7,50;5,95;WR9412;JDYK21;27921895;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;10;1;02/08/2021 12:41:46;02/08/2021 12:35:54;5,87;7,50;-1,63;YW6567;ZP9696;27922469;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;10;1;02/08/2021 12:42:23;02/08/2021 12:40:43;1,67;7,50;-5,83;BHWD19;WR9412;27921927;0;0
96711420;77130027;UN04;202108;0,75;376;104;1;02/08/2021;11;9;29;02/08/2021 12:43:53;02/08/2021 12:34:18;9,58;7,50;2,08;FYBC78;FVGC37;27915989;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;10;2;02/08/2021 12:44:17;02/08/2021 12:39:20;4,95;7,50;-2,55;YW6567;ZP9696;27922469;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;3;29;02/08/2021 12:45:24;02/08/2021 12:43:53;1,52;7,50;-5,98;GSZY26;FYBC78;27916354;0;0
96711420;77130027;UN04;202108;0,75;376;104;1;02/08/2021;12;5;2;02/08/2021 12:45:51;02/08/2021 12:36:16;9,58;7,50;2,08;WR9412;JDYK21;27921895;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;4;1;02/08/2021 12:49:23;02/08/2021 12:42:23;7,00;7,50;-0,50;JRKG10;BHWD19;27922349;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;11;2;02/08/2021 12:49:51;02/08/2021 12:45:51;4,00;7,50;-3,50;BHWD19;WR9412;27921927;0;0
96711420;77130027;UN04;202108;0,75;376;104;0;02/08/2021;12;1;1;02/08/2021 12:51:17;02/08/2021 12:41:46;9,52;7,50;2,02;FCVW21;YW6567;27922765;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;1;29;02/08/2021 12:51:19;02/08/2021 12:45:24;5,92;7,50;-1,58;GWZK23;GSZY26;27916710;0;0
96711420;77130027;UN04;202108;0,50;376;104;0;02/08/2021;11;4;18;02/08/2021 12:51:21;02/08/2021 12:39:50;11,52;7,50;4,02;FXZW83;HYYY47;27917572;0;0
96711420;77130027;UN04;202108;0,50;376;104;1;02/08/2021;11;3;18;02/08/2021 12:52:21;02/08/2021 12:39:24;12,95;7,50;5,45;HLDF69;JPRZ38;27918503;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;2;18;02/08/2021 12:52:30;02/08/2021 12:51:21;1,15;7,50;-6,35;FXZW67;FXZW83;27917845;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;1;2;02/08/2021 12:52:47;02/08/2021 12:44:17;8,50;7,50;1,00;FCVW21;YW6567;27922765;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;4;1;02/08/2021 12:53:17;02/08/2021 12:51:17;2,00;7,50;-5,50;DPYV64;FCVW21;27923150;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;9;1;02/08/2021 12:54:49;02/08/2021 12:49:23;5,43;7,50;-2,07;HYYY47;JRKG10;27923210;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;4;2;02/08/2021 12:55:23;02/08/2021 12:49:51;5,53;7,50;-1,97;JRKG10;BHWD19;27922349;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;4;2;02/08/2021 12:56:17;02/08/2021 12:52:47;3,50;7,50;-4,00;DPYV64;FCVW21;27923150;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;8;18;02/08/2021 12:56:25;02/08/2021 12:52:21;4,07;7,50;-3,43;XL7858;HLDF69;27918629;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;2;1;02/08/2021 12:56:46;02/08/2021 12:54:49;1,95;7,50;-5,55;FXZW83;HYYY47;27923331;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;4;29;02/08/2021 12:56:50;02/08/2021 12:51:19;5,52;7,50;-1,98;FGVK26;GWZK23;27917306;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;6;1;02/08/2021 12:59:17;02/08/2021 12:53:17;6,00;7,50;-1,50;ZP9889;DPYV64;27923421;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;3;18;02/08/2021 12:59:22;02/08/2021 12:52:30;6,87;7,50;-0,63;FLHK59;FXZW67;27918232;0;0
