IDDE;DNI1;DNI2;PERIODO;ID_SERVI;NOMBRE_SERVI;CODI_SENTI;PATENTE;CODI_EXPE;FECH_CHI;FECH_UTC;POSI_PUNTO;LATITUD;LONGITUD;VELOCIDAD;PASO_HORA_CHL;PASO_HORA_UTC;PERIODO_HORA;VALIDA;EXTRA
KHBF36-02/08/2021 16:00:16-14;96711420;77130027;202108;376;104;1;KHBF36;27933878;02/08/2021 16:00:16;02/08/2021 20:00:16;14;-23,621291;-70,379101;29;02/08/2021 16:57:19;02/08/2021 20:57:19;15;0;0
KHBF36-02/08/2021 16:00:16-15;96711420;77130027;202108;376;104;1;KHBF36;27933878;02/08/2021 16:00:16;02/08/2021 20:00:16;15;-23,610147;-70,378165;25;02/08/2021 17:02:21;02/08/2021 21:02:21;15;0;0
KHBF36-02/08/2021 16:00:16-16;96711420;77130027;202108;376;104;1;KHBF36;27933878;02/08/2021 16:00:16;02/08/2021 20:00:16;16;-23,601567;-70,376409;19;02/08/2021 17:06:20;02/08/2021 21:06:20;15;0;0
KHBF36-02/08/2021 16:00:16-17;96711420;77130027;202108;376;104;1;KHBF36;27933878;02/08/2021 16:00:16;02/08/2021 20:00:16;17;-23,599461;-70,374853;19;02/08/2021 17:07:28;02/08/2021 21:07:28;15;0;0
KHBF36-02/08/2021 16:00:16-18;96711420;77130027;202108;376;104;1;KHBF36;27933878;02/08/2021 16:00:16;02/08/2021 20:00:16;18;-23,597241;-70,377415;20;02/08/2021 17:10:54;02/08/2021 21:10:54;15;0;0
KHBF36-02/08/2021 16:00:16-19;96711420;77130027;202108;376;104;1;KHBF36;27933878;02/08/2021 16:00:16;02/08/2021 20:00:16;19;-23,592430;-70,378548;28;02/08/2021 17:13:26;02/08/2021 21:13:26;15;0;0
KHBF36-02/08/2021 16:00:16-20;96711420;77130027;202108;376;104;1;KHBF36;27933878;02/08/2021 16:00:16;02/08/2021 20:00:16;20;-23,586614;-70,380019;13;02/08/2021 17:15:27;02/08/2021 21:15:27;15;0;0
KHBF36-02/08/2021 16:00:16-21;96711420;77130027;202108;376;104;1;KHBF36;27933878;02/08/2021 16:00:16;02/08/2021 20:00:16;21;-23,583971;-70,381250;25;02/08/2021 17:17:24;02/08/2021 21:17:24;15;0;0
KHBF36-02/08/2021 16:00:16-22;96711420;77130027;202108;376;104;1;KHBF36;27933878;02/08/2021 16:00:16;02/08/2021 20:00:16;22;-23,578547;-70,380674;16;02/08/2021 17:19:19;02/08/2021 21:19:19;15;0;0
KHBF36-02/08/2021 16:00:16-23;96711420;77130027;202108;376;104;1;KHBF36;27933878;02/08/2021 16:00:16;02/08/2021 20:00:16;23;-23,575460;-70,378250;25;02/08/2021 17:24:21;02/08/2021 21:24:21;15;0;0
KHBF36-02/08/2021 16:00:16-24;96711420;77130027;202108;376;104;1;KHBF36;27933878;02/08/2021 16:00:16;02/08/2021 20:00:16;24;-23,573483;-70,382142;13;02/08/2021 17:28:04;02/08/2021 21:28:04;15;0;0
KHBF36-02/08/2021 16:00:16-25;96711420;77130027;202108;376;104;1;KHBF36;27933878;02/08/2021 16:00:16;02/08/2021 20:00:16;25;-23,569675;-70,379514;15;02/08/2021 17:31:18;02/08/2021 21:31:18;15;0;0
KHBF36-02/08/2021 16:00:16-26;96711420;77130027;202108;376;104;1;KHBF36;27933878;02/08/2021 16:00:16;02/08/2021 20:00:16;26;-23,569543;-70,377594;14;02/08/2021 17:32:52;02/08/2021 21:32:52;15;0;0
KHBF36-02/08/2021 16:00:16-27;96711420;77130027;202108;376;104;1;KHBF36;27933878;02/08/2021 16:00:16;02/08/2021 20:00:16;27;-23,564537;-70,384818;2;02/08/2021 17:39:29;02/08/2021 21:39:29;15;0;0
KHBF36-02/08/2021 16:00:16-28;96711420;77130027;202108;376;104;1;KHBF36;27933878;02/08/2021 16:00:16;02/08/2021 20:00:16;28;-23,563513;-70,391063;17;02/08/2021 17:43:53;02/08/2021 21:43:53;15;0;0
KHBF36-02/08/2021 16:00:16-29;96711420;77130027;202108;376;104;1;KHBF36;27933878;02/08/2021 16:00:16;02/08/2021 20:00:16;29;-23,555423;-70,391340;20;02/08/2021 17:46:46;02/08/2021 21:46:46;15;0;0
KHBF36-02/08/2021 18:16:17-1;96711420;77130027;202108;376;104;0;KHBF36;27942440;02/08/2021 18:16:17;02/08/2021 22:16:17;1;-23,550549;-70,387464;7;02/08/2021 18:16:17;02/08/2021 22:16:17;18;0;0
KHBF36-02/08/2021 18:16:17-2;96711420;77130027;202108;376;104;0;KHBF36;27942440;02/08/2021 18:16:17;02/08/2021 22:16:17;2;-23,559483;-70,391175;26;02/08/2021 18:21:20;02/08/2021 22:21:20;18;0;0
KHBF36-02/08/2021 18:16:17-3;96711420;77130027;202108;376;104;0;KHBF36;27942440;02/08/2021 18:16:17;02/08/2021 22:16:17;3;-23,565941;-70,383100;7;02/08/2021 18:39:36;02/08/2021 22:39:36;18;0;0
KHBF36-02/08/2021 18:16:17-4;96711420;77130027;202108;376;104;0;KHBF36;27942440;02/08/2021 18:16:17;02/08/2021 22:16:17;4;-23,567920;-70,380074;20;02/08/2021 18:41:20;02/08/2021 22:41:20;18;0;0
KHBF36-02/08/2021 18:16:17-5;96711420;77130027;202108;376;104;0;KHBF36;27942440;02/08/2021 18:16:17;02/08/2021 22:16:17;5;-23,569116;-70,376841;17;02/08/2021 18:42:49;02/08/2021 22:42:49;18;0;0
KHBF36-02/08/2021 18:16:17-6;96711420;77130027;202108;376;104;0;KHBF36;27942440;02/08/2021 18:16:17;02/08/2021 22:16:17;6;-23,573484;-70,382142;3;02/08/2021 18:48:27;02/08/2021 22:48:27;18;0;0
KHBF36-02/08/2021 18:16:17-7;96711420;77130027;202108;376;104;0;KHBF36;27942440;02/08/2021 18:16:17;02/08/2021 22:16:17;7;-23,576353;-70,374956;15;02/08/2021 18:55:28;02/08/2021 22:55:28;18;0;0
KHBF36-02/08/2021 18:16:17-8;96711420;77130027;202108;376;104;0;KHBF36;27942440;02/08/2021 18:16:17;02/08/2021 22:16:17;8;-23,581342;-70,383032;20;02/08/2021 19:00:50;02/08/2021 23:00:50;18;0;0
KHBF36-02/08/2021 18:16:17-9;96711420;77130027;202108;376;104;0;KHBF36;27942440;02/08/2021 18:16:17;02/08/2021 22:16:17;9;-23,585517;-70,382730;16;02/08/2021 19:01:47;02/08/2021 23:01:47;18;0;0
KHBF36-02/08/2021 18:16:17-10;96711420;77130027;202108;376;104;0;KHBF36;27942440;02/08/2021 18:16:17;02/08/2021 22:16:17;10;-23,592426;-70,378548;28;02/08/2021 19:05:51;02/08/2021 23:05:51;18;0;0
KHBF36-02/08/2021 18:16:17-11;96711420;77130027;202108;376;104;0;KHBF36;27942440;02/08/2021 18:16:17;02/08/2021 22:16:17;11;-23,599452;-70,374852;18;02/08/2021 19:08:59;02/08/2021 23:08:59;18;0;0
KHBF36-02/08/2021 18:16:17-12;96711420;77130027;202108;376;104;0;KHBF36;27942440;02/08/2021 18:16:17;02/08/2021 22:16:17;12;-23,610145;-70,378165;21;02/08/2021 19:13:25;02/08/2021 23:13:25;18;0;0
KHBF36-02/08/2021 18:16:17-13;96711420;77130027;202108;376;104;0;KHBF36;27942440;02/08/2021 18:16:17;02/08/2021 22:16:17;13;-23,632057;-70,384454;32;02/08/2021 19:25:22;02/08/2021 23:25:22;18;0;0
KHBF36-02/08/2021 18:16:17-14;96711420;77130027;202108;376;104;0;KHBF36;27942440;02/08/2021 18:16:17;02/08/2021 22:16:17;14;-23,648445;-70,397879;13;02/08/2021 19:36:04;02/08/2021 23:36:04;18;0;0
KHBF36-02/08/2021 18:16:17-15;96711420;77130027;202108;376;104;0;KHBF36;27942440;02/08/2021 18:16:17;02/08/2021 22:16:17;15;-23,668106;-70,399001;10;02/08/2021 19:45:59;02/08/2021 23:45:59;18;0;0
KHBF36-02/08/2021 18:16:17-16;96711420;77130027;202108;376;104;0;KHBF36;27942440;02/08/2021 18:16:17;02/08/2021 22:16:17;16;-23,678731;-70,409510;50;02/08/2021 19:52:20;02/08/2021 23:52:20;18;0;0
KHBF36-02/08/2021 18:16:17-17;96711420;77130027;202108;376;104;0;KHBF36;27942440;02/08/2021 18:16:17;02/08/2021 22:16:17;17;-23,702226;-70,423604;80;02/08/2021 19:56:17;02/08/2021 23:56:17;18;0;0
KHBF36-02/08/2021 18:16:17-18;96711420;77130027;202108;376;104;0;KHBF36;27942440;02/08/2021 18:16:17;02/08/2021 22:16:17;18;-23,734661;-70,440243;45;02/08/2021 20:01:47;03/08/2021 00:01:47;18;0;0
ZP9889-02/08/2021 09:00:48-1;96711420;77130027;202108;376;104;0;ZP9889;27909202;02/08/2021 09:00:48;02/08/2021 13:00:48;1;-23,550549;-70,387464;23;02/08/2021 09:00:48;02/08/2021 13:00:48;9;0;0
ZP9889-02/08/2021 09:00:48-2;96711420;77130027;202108;376;104;0;ZP9889;27909202;02/08/2021 09:00:48;02/08/2021 13:00:48;2;-23,559483;-70,391175;39;02/08/2021 09:03:50;02/08/2021 13:03:50;9;0;0
ZP9889-02/08/2021 09:00:48-3;96711420;77130027;202108;376;104;0;ZP9889;27909202;02/08/2021 09:00:48;02/08/2021 13:00:48;3;-23,565941;-70,383100;25;02/08/2021 09:09:20;02/08/2021 13:09:20;9;0;0
ZP9889-02/08/2021 09:00:48-4;96711420;77130027;202108;376;104;0;ZP9889;27909202;02/08/2021 09:00:48;02/08/2021 13:00:48;4;-23,567920;-70,380074;10;02/08/2021 09:11:49;02/08/2021 13:11:49;9;0;0
ZP9889-02/08/2021 09:00:48-5;96711420;77130027;202108;376;104;0;ZP9889;27909202;02/08/2021 09:00:48;02/08/2021 13:00:48;5;-23,569116;-70,376841;18;02/08/2021 09:13:19;02/08/2021 13:13:19;9;0;0
ZP9889-02/08/2021 09:00:48-6;96711420;77130027;202108;376;104;0;ZP9889;27909202;02/08/2021 09:00:48;02/08/2021 13:00:48;6;-23,573484;-70,382142;22;02/08/2021 09:17:50;02/08/2021 13:17:50;9;0;0
ZP9889-02/08/2021 09:00:48-7;96711420;77130027;202108;376;104;0;ZP9889;27909202;02/08/2021 09:00:48;02/08/2021 13:00:48;7;-23,576353;-70,374956;21;02/08/2021 09:21:49;02/08/2021 13:21:49;9;0;0
ZP9889-02/08/2021 09:00:48-8;96711420;77130027;202108;376;104;0;ZP9889;27909202;02/08/2021 09:00:48;02/08/2021 13:00:48;8;-23,581342;-70,383032;32;02/08/2021 09:26:49;02/08/2021 13:26:49;9;0;0
ZP9889-02/08/2021 09:00:48-9;96711420;77130027;202108;376;104;0;ZP9889;27909202;02/08/2021 09:00:48;02/08/2021 13:00:48;9;-23,585517;-70,382730;29;02/08/2021 09:27:48;02/08/2021 13:27:48;9;0;0
ZP9889-02/08/2021 09:00:48-10;96711420;77130027;202108;376;104;0;ZP9889;27909202;02/08/2021 09:00:48;02/08/2021 13:00:48;10;-23,592426;-70,378548;4;02/08/2021 09:32:49;02/08/2021 13:32:49;9;0;0
ZP9889-02/08/2021 09:00:48-11;96711420;77130027;202108;376;104;0;ZP9889;27909202;02/08/2021 09:00:48;02/08/2021 13:00:48;11;-23,599452;-70,374852;24;02/08/2021 09:38:19;02/08/2021 13:38:19;9;0;0
ZP9889-02/08/2021 09:00:48-12;96711420;77130027;202108;376;104;0;ZP9889;27909202;02/08/2021 09:00:48;02/08/2021 13:00:48;12;-23,610145;-70,378165;29;02/08/2021 09:42:19;02/08/2021 13:42:19;9;0;0
ZP9889-02/08/2021 09:00:48-13;96711420;77130027;202108;376;104;0;ZP9889;27909202;02/08/2021 09:00:48;02/08/2021 13:00:48;13;-23,632057;-70,384454;22;02/08/2021 09:53:25;02/08/2021 13:53:25;9;0;0
ZP9889-02/08/2021 09:00:48-14;96711420;77130027;202108;376;104;0;ZP9889;27909202;02/08/2021 09:00:48;02/08/2021 13:00:48;14;-23,648445;-70,397879;5;02/08/2021 10:04:50;02/08/2021 14:04:50;9;0;0
ZP9889-02/08/2021 09:00:48-15;96711420;77130027;202108;376;104;0;ZP9889;27909202;02/08/2021 09:00:48;02/08/2021 13:00:48;15;-23,668106;-70,399001;35;02/08/2021 10:13:21;02/08/2021 14:13:21;9;0;0
ZP9889-02/08/2021 09:00:48-16;96711420;77130027;202108;376;104;0;ZP9889;27909202;02/08/2021 09:00:48;02/08/2021 13:00:48;16;-23,678731;-70,409510;53;02/08/2021 10:18:20;02/08/2021 14:18:20;9;0;0
ZP9889-02/08/2021 09:00:48-17;96711420;77130027;202108;376;104;0;ZP9889;27909202;02/08/2021 09:00:48;02/08/2021 13:00:48;17;-23,702226;-70,423604;61;02/08/2021 10:23:49;02/08/2021 14:23:49;9;0;0
ZP9889-02/08/2021 09:00:48-18;96711420;77130027;202108;376;104;0;ZP9889;27909202;02/08/2021 09:00:48;02/08/2021 13:00:48;18;-23,734661;-70,440243;54;02/08/2021 10:27:51;02/08/2021 14:27:51;9;0;0
ZP9889-02/08/2021 10:37:25-1;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;1;-23,735081;-70,440404;40;02/08/2021 10:37:25;02/08/2021 14:37:25;10;0;0
ZP9889-02/08/2021 10:37:25-2;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;2;-23,702243;-70,423490;26;02/08/2021 10:46:47;02/08/2021 14:46:47;10;0;0
ZP9889-02/08/2021 10:37:25-3;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;3;-23,678744;-70,409430;37;02/08/2021 10:53:18;02/08/2021 14:53:18;10;0;0
ZP9889-02/08/2021 10:37:25-4;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;4;-23,672720;-70,404317;28;02/08/2021 10:56:18;02/08/2021 14:56:18;10;0;0
ZP9889-02/08/2021 10:37:25-5;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;5;-23,669938;-70,401066;34;02/08/2021 10:57:48;02/08/2021 14:57:48;10;0;0
ZP9889-02/08/2021 10:37:25-6;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;6;-23,664990;-70,396700;25;02/08/2021 11:00:48;02/08/2021 15:00:48;10;0;0
ZP9889-02/08/2021 10:37:25-7;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;7;-23,657110;-70,394161;13;02/08/2021 11:03:48;02/08/2021 15:03:48;10;0;0
ZP9889-02/08/2021 10:37:25-8;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;8;-23,647395;-70,401901;10;02/08/2021 11:14:18;02/08/2021 15:14:18;10;0;0
ZP9889-02/08/2021 10:37:25-9;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;9;-23,647397;-70,398341;4;02/08/2021 11:16:48;02/08/2021 15:16:48;10;0;0
ZP9889-02/08/2021 10:37:25-10;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;10;-23,648425;-70,391249;42;02/08/2021 11:21:19;02/08/2021 15:21:19;10;0;0
ZP9889-02/08/2021 10:37:25-11;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;11;-23,638919;-70,386425;17;02/08/2021 11:24:18;02/08/2021 15:24:18;10;0;0
ZP9889-02/08/2021 10:37:25-12;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;12;-23,631041;-70,385091;30;02/08/2021 11:27:18;02/08/2021 15:27:18;10;0;0
ZP9889-02/08/2021 10:37:25-13;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;13;-23,629347;-70,377409;20;02/08/2021 11:29:16;02/08/2021 15:29:16;10;0;0
ZP9889-02/08/2021 10:37:25-14;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;14;-23,621291;-70,379101;15;02/08/2021 11:34:48;02/08/2021 15:34:48;10;0;0
ZP9889-02/08/2021 10:37:25-15;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;15;-23,610147;-70,378165;34;02/08/2021 11:40:19;02/08/2021 15:40:19;10;0;0
ZP9889-02/08/2021 10:37:25-16;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;16;-23,601567;-70,376409;15;02/08/2021 11:42:48;02/08/2021 15:42:48;10;0;0
ZP9889-02/08/2021 10:37:25-17;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;17;-23,599461;-70,374853;20;02/08/2021 11:44:17;02/08/2021 15:44:17;10;0;0
ZP9889-02/08/2021 10:37:25-18;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;18;-23,597241;-70,377415;18;02/08/2021 11:46:19;02/08/2021 15:46:19;10;0;0
ZP9889-02/08/2021 10:37:25-19;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;19;-23,592430;-70,378548;30;02/08/2021 11:48:17;02/08/2021 15:48:17;10;0;0
ZP9889-02/08/2021 10:37:25-20;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;20;-23,586614;-70,380019;23;02/08/2021 11:51:18;02/08/2021 15:51:18;10;0;0
ZP9889-02/08/2021 10:37:25-21;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;21;-23,583971;-70,381250;26;02/08/2021 11:52:17;02/08/2021 15:52:17;10;0;0
ZP9889-02/08/2021 10:37:25-22;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;22;-23,578547;-70,380674;23;02/08/2021 11:53:49;02/08/2021 15:53:49;10;0;0
ZP9889-02/08/2021 10:37:25-23;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;23;-23,575460;-70,378250;21;02/08/2021 11:59:19;02/08/2021 15:59:19;10;0;0
ZP9889-02/08/2021 10:37:25-24;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;24;-23,573483;-70,382142;16;02/08/2021 12:01:20;02/08/2021 16:01:20;10;0;0
ZP9889-02/08/2021 10:37:25-25;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;25;-23,569675;-70,379514;11;02/08/2021 12:04:20;02/08/2021 16:04:20;10;0;0
ZP9889-02/08/2021 10:37:25-26;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;26;-23,569543;-70,377594;17;02/08/2021 12:07:19;02/08/2021 16:07:19;10;0;0
ZP9889-02/08/2021 10:37:25-27;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;27;-23,564537;-70,384818;13;02/08/2021 12:10:50;02/08/2021 16:10:50;10;0;0
ZP9889-02/08/2021 10:37:25-28;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;28;-23,563513;-70,391063;22;02/08/2021 12:14:20;02/08/2021 16:14:20;10;0;0
ZP9889-02/08/2021 10:37:25-29;96711420;77130027;202108;376;104;1;ZP9889;27914574;02/08/2021 10:37:25;02/08/2021 14:37:25;29;-23,555423;-70,391340;50;02/08/2021 12:15:48;02/08/2021 16:15:48;10;0;0
ZP9889-02/08/2021 12:59:17-1;96711420;77130027;202108;376;104;0;ZP9889;27923421;02/08/2021 12:59:17;02/08/2021 16:59:17;1;-23,550549;-70,387464;29;02/08/2021 12:59:17;02/08/2021 16:59:17;12;1;0
ZP9889-02/08/2021 12:59:17-2;96711420;77130027;202108;376;104;0;ZP9889;27923421;02/08/2021 12:59:17;02/08/2021 16:59:17;2;-23,559483;-70,391175;45;02/08/2021 13:01:49;02/08/2021 17:01:49;12;1;0
ZP9889-02/08/2021 12:59:17-3;96711420;77130027;202108;376;104;0;ZP9889;27923421;02/08/2021 12:59:17;02/08/2021 16:59:17;3;-23,565941;-70,383100;22;02/08/2021 13:08:49;02/08/2021 17:08:49;12;1;0
ZP9889-02/08/2021 12:59:17-4;96711420;77130027;202108;376;104;0;ZP9889;27923421;02/08/2021 12:59:17;02/08/2021 16:59:17;4;-23,567920;-70,380074;20;02/08/2021 13:10:49;02/08/2021 17:10:49;12;1;0
ZP9889-02/08/2021 12:59:17-5;96711420;77130027;202108;376;104;0;ZP9889;27923421;02/08/2021 12:59:17;02/08/2021 16:59:17;5;-23,569116;-70,376841;19;02/08/2021 13:12:49;02/08/2021 17:12:49;12;1;0
ZP9889-02/08/2021 12:59:17-6;96711420;77130027;202108;376;104;0;ZP9889;27923421;02/08/2021 12:59:17;02/08/2021 16:59:17;6;-23,573484;-70,382142;29;02/08/2021 13:18:20;02/08/2021 17:18:20;12;1;0
ZP9889-02/08/2021 12:59:17-7;96711420;77130027;202108;376;104;0;ZP9889;27923421;02/08/2021 12:59:17;02/08/2021 16:59:17;7;-23,576353;-70,374956;27;02/08/2021 13:21:17;02/08/2021 17:21:17;12;1;0
ZP9889-02/08/2021 12:59:17-8;96711420;77130027;202108;376;104;0;ZP9889;27923421;02/08/2021 12:59:17;02/08/2021 16:59:17;8;-23,581342;-70,383032;33;02/08/2021 13:24:50;02/08/2021 17:24:50;12;1;0
ZP9889-02/08/2021 12:59:17-9;96711420;77130027;202108;376;104;0;ZP9889;27923421;02/08/2021 12:59:17;02/08/2021 16:59:17;9;-23,585517;-70,382730;28;02/08/2021 13:26:20;02/08/2021 17:26:20;12;1;0
ZP9889-02/08/2021 12:59:17-10;96711420;77130027;202108;376;104;0;ZP9889;27923421;02/08/2021 12:59:17;02/08/2021 16:59:17;10;-23,592426;-70,378548;18;02/08/2021 13:29:48;02/08/2021 17:29:48;12;1;0
ZP9889-02/08/2021 12:59:17-11;96711420;77130027;202108;376;104;0;ZP9889;27923421;02/08/2021 12:59:17;02/08/2021 16:59:17;11;-23,599452;-70,374852;31;02/08/2021 13:34:48;02/08/2021 17:34:48;12;1;0
ZP9889-02/08/2021 12:59:17-12;96711420;77130027;202108;376;104;0;ZP9889;27923421;02/08/2021 12:59:17;02/08/2021 16:59:17;12;-23,610145;-70,378165;27;02/08/2021 13:38:19;02/08/2021 17:38:19;12;1;0
ZP9889-02/08/2021 12:59:17-13;96711420;77130027;202108;376;104;0;ZP9889;27923421;02/08/2021 12:59:17;02/08/2021 16:59:17;13;-23,632057;-70,384454;22;02/08/2021 13:47:49;02/08/2021 17:47:49;12;1;0
ZP9889-02/08/2021 12:59:17-14;96711420;77130027;202108;376;104;0;ZP9889;27923421;02/08/2021 12:59:17;02/08/2021 16:59:17;14;-23,648445;-70,397879;16;02/08/2021 13:59:50;02/08/2021 17:59:50;12;1;0
ZP9889-02/08/2021 12:59:17-15;96711420;77130027;202108;376;104;0;ZP9889;27923421;02/08/2021 12:59:17;02/08/2021 16:59:17;15;-23,668106;-70,399001;27;02/08/2021 14:10:51;02/08/2021 18:10:51;12;1;0
ZP9889-02/08/2021 12:59:17-16;96711420;77130027;202108;376;104;0;ZP9889;27923421;02/08/2021 12:59:17;02/08/2021 16:59:17;16;-23,678731;-70,409510;5;02/08/2021 14:16:50;02/08/2021 18:16:50;12;1;0
ZP9889-02/08/2021 12:59:17-17;96711420;77130027;202108;376;104;0;ZP9889;27923421;02/08/2021 12:59:17;02/08/2021 16:59:17;17;-23,702226;-70,423604;61;02/08/2021 14:24:20;02/08/2021 18:24:20;12;1;0
ZP9889-02/08/2021 14:44:53-2;96711420;77130027;202108;376;104;1;ZP9889;27929384;02/08/2021 14:44:53;02/08/2021 18:44:53;2;-23,702243;-70,423490;32;02/08/2021 14:44:53;02/08/2021 18:44:53;14;1;0
ZP9889-02/08/2021 14:44:53-3;96711420;77130027;202108;376;104;1;ZP9889;27929384;02/08/2021 14:44:53;02/08/2021 18:44:53;3;-23,678744;-70,409430;16;02/08/2021 14:50:52;02/08/2021 18:50:52;14;1;0
ZP9889-02/08/2021 14:44:53-4;96711420;77130027;202108;376;104;1;ZP9889;27929384;02/08/2021 14:44:53;02/08/2021 18:44:53;4;-23,672720;-70,404317;36;02/08/2021 14:54:50;02/08/2021 18:54:50;14;1;0
ZP9889-02/08/2021 14:44:53-5;96711420;77130027;202108;376;104;1;ZP9889;27929384;02/08/2021 14:44:53;02/08/2021 18:44:53;5;-23,669938;-70,401066;33;02/08/2021 14:56:26;02/08/2021 18:56:26;14;1;0
ZP9889-02/08/2021 14:44:53-6;96711420;77130027;202108;376;104;1;ZP9889;27929384;02/08/2021 14:44:53;02/08/2021 18:44:53;6;-23,664990;-70,396700;15;02/08/2021 14:58:51;02/08/2021 18:58:51;14;1;0
ZP9889-02/08/2021 14:44:53-7;96711420;77130027;202108;376;104;1;ZP9889;27929384;02/08/2021 14:44:53;02/08/2021 18:44:53;7;-23,657110;-70,394161;22;02/08/2021 15:02:20;02/08/2021 19:02:20;14;1;0
ZP9889-02/08/2021 14:44:53-8;96711420;77130027;202108;376;104;1;ZP9889;27929384;02/08/2021 14:44:53;02/08/2021 18:44:53;8;-23,647395;-70,401901;11;02/08/2021 15:12:52;02/08/2021 19:12:52;14;1;0
ZP9889-02/08/2021 14:44:53-9;96711420;77130027;202108;376;104;1;ZP9889;27929384;02/08/2021 14:44:53;02/08/2021 18:44:53;9;-23,647397;-70,398341;5;02/08/2021 15:14:52;02/08/2021 19:14:52;14;1;0
ZP9889-02/08/2021 14:44:53-10;96711420;77130027;202108;376;104;1;ZP9889;27929384;02/08/2021 14:44:53;02/08/2021 18:44:53;10;-23,648425;-70,391249;34;02/08/2021 15:19:22;02/08/2021 19:19:22;14;1;0
ZP9889-02/08/2021 14:44:53-11;96711420;77130027;202108;376;104;1;ZP9889;27929384;02/08/2021 14:44:53;02/08/2021 18:44:53;11;-23,638919;-70,386425;15;02/08/2021 15:22:52;02/08/2021 19:22:52;14;1;0
ZP9889-02/08/2021 14:44:53-12;96711420;77130027;202108;376;104;1;ZP9889;27929384;02/08/2021 14:44:53;02/08/2021 18:44:53;12;-23,631041;-70,385091;35;02/08/2021 15:25:22;02/08/2021 19:25:22;14;1;0
ZP9889-02/08/2021 14:44:53-13;96711420;77130027;202108;376;104;1;ZP9889;27929384;02/08/2021 14:44:53;02/08/2021 18:44:53;13;-23,629347;-70,377409;8;02/08/2021 15:27:51;02/08/2021 19:27:51;14;1;0
ZP9889-02/08/2021 14:44:53-14;96711420;77130027;202108;376;104;1;ZP9889;27929384;02/08/2021 14:44:53;02/08/2021 18:44:53;14;-23,621291;-70,379101;15;02/08/2021 15:32:52;02/08/2021 19:32:52;14;1;0
ZP9889-02/08/2021 14:44:53-15;96711420;77130027;202108;376;104;1;ZP9889;27929384;02/08/2021 14:44:53;02/08/2021 18:44:53;15;-23,610147;-70,378165;25;02/08/2021 15:37:19;02/08/2021 19:37:19;14;1;0
ZP9889-02/08/2021 14:44:53-16;96711420;77130027;202108;376;104;1;ZP9889;27929384;02/08/2021 14:44:53;02/08/2021 18:44:53;16;-23,601567;-70,376409;17;02/08/2021 15:40:52;02/08/2021 19:40:52;14;1;0
